land	instrument	tid	Daglige renter (procent)	
DK: Danmark	DESTR Referencerente	2017M10D25	0.0000
DK: Danmark	DESTR Referencerente	2017M10D26	0.0000
DK: Danmark	DESTR Referencerente	2017M10D27	0.0000
DK: Danmark	DESTR Referencerente	2017M10D30	0.0000
DK: Danmark	DESTR Referencerente	2017M10D31	0.0000
DK: Danmark	DESTR Referencerente	2017M11D01	0.0000
DK: Danmark	DESTR Referencerente	2017M11D02	0.0000
DK: Danmark	DESTR Referencerente	2017M11D03	0.0000
DK: Danmark	DESTR Referencerente	2017M11D06	0.0000
DK: Danmark	DESTR Referencerente	2017M11D07	0.0000
DK: Danmark	DESTR Referencerente	2017M11D08	0.0000
DK: Danmark	DESTR Referencerente	2017M11D09	0.0000
DK: Danmark	DESTR Referencerente	2017M11D10	0.0000
DK: Danmark	DESTR Referencerente	2017M11D13	0.0000
DK: Danmark	DESTR Referencerente	2017M11D14	0.0000
DK: Danmark	DESTR Referencerente	2017M11D15	0.0000
DK: Danmark	DESTR Referencerente	2017M11D16	0.0000
DK: Danmark	DESTR Referencerente	2017M11D17	0.0000
DK: Danmark	DESTR Referencerente	2017M11D20	0.0000
DK: Danmark	DESTR Referencerente	2017M11D21	0.0000
DK: Danmark	DESTR Referencerente	2017M11D22	0.0000
DK: Danmark	DESTR Referencerente	2017M11D23	0.0000
DK: Danmark	DESTR Referencerente	2017M11D24	0.0000
DK: Danmark	DESTR Referencerente	2017M11D27	0.0000
DK: Danmark	DESTR Referencerente	2017M11D28	0.0000
DK: Danmark	DESTR Referencerente	2017M11D29	0.0000
DK: Danmark	DESTR Referencerente	2017M11D30	0.0000
DK: Danmark	DESTR Referencerente	2017M12D01	0.0000
DK: Danmark	DESTR Referencerente	2017M12D04	0.0000
DK: Danmark	DESTR Referencerente	2017M12D05	0.0000
DK: Danmark	DESTR Referencerente	2017M12D06	0.0000
DK: Danmark	DESTR Referencerente	2017M12D07	0.0000
DK: Danmark	DESTR Referencerente	2017M12D08	0.0000
DK: Danmark	DESTR Referencerente	2017M12D11	0.0000
DK: Danmark	DESTR Referencerente	2017M12D12	0.0000
DK: Danmark	DESTR Referencerente	2017M12D13	0.0000
DK: Danmark	DESTR Referencerente	2017M12D14	0.0000
DK: Danmark	DESTR Referencerente	2017M12D15	0.0000
DK: Danmark	DESTR Referencerente	2017M12D18	0.0000
DK: Danmark	DESTR Referencerente	2017M12D19	0.0000
DK: Danmark	DESTR Referencerente	2017M12D20	0.0000
DK: Danmark	DESTR Referencerente	2017M12D21	0.0000
DK: Danmark	DESTR Referencerente	2017M12D22	0.0000
DK: Danmark	DESTR Referencerente	2017M12D27	0.0000
DK: Danmark	DESTR Referencerente	2017M12D28	0.0000
DK: Danmark	DESTR Referencerente	2017M12D29	0.0000
DK: Danmark	DESTR Referencerente	2018M01D02	0.0000
DK: Danmark	DESTR Referencerente	2018M01D03	0.0000
DK: Danmark	DESTR Referencerente	2018M01D04	0.0000
DK: Danmark	DESTR Referencerente	2018M01D05	0.0000
DK: Danmark	DESTR Referencerente	2018M01D08	0.0000
DK: Danmark	DESTR Referencerente	2018M01D09	0.0000
DK: Danmark	DESTR Referencerente	2018M01D10	0.0000
DK: Danmark	DESTR Referencerente	2018M01D11	0.0000
DK: Danmark	DESTR Referencerente	2018M01D12	0.0000
DK: Danmark	DESTR Referencerente	2018M01D15	0.0000
DK: Danmark	DESTR Referencerente	2018M01D16	0.0000
DK: Danmark	DESTR Referencerente	2018M01D17	0.0000
DK: Danmark	DESTR Referencerente	2018M01D18	0.0000
DK: Danmark	DESTR Referencerente	2018M01D19	0.0000
DK: Danmark	DESTR Referencerente	2018M01D22	0.0000
DK: Danmark	DESTR Referencerente	2018M01D23	0.0000
DK: Danmark	DESTR Referencerente	2018M01D24	0.0000
DK: Danmark	DESTR Referencerente	2018M01D25	0.0000
DK: Danmark	DESTR Referencerente	2018M01D26	0.0000
DK: Danmark	DESTR Referencerente	2018M01D29	0.0000
DK: Danmark	DESTR Referencerente	2018M01D30	0.0000
DK: Danmark	DESTR Referencerente	2018M01D31	0.0000
DK: Danmark	DESTR Referencerente	2018M02D01	0.0000
DK: Danmark	DESTR Referencerente	2018M02D02	0.0000
DK: Danmark	DESTR Referencerente	2018M02D05	0.0000
DK: Danmark	DESTR Referencerente	2018M02D06	0.0000
DK: Danmark	DESTR Referencerente	2018M02D07	0.0000
DK: Danmark	DESTR Referencerente	2018M02D08	0.0000
DK: Danmark	DESTR Referencerente	2018M02D09	0.0000
DK: Danmark	DESTR Referencerente	2018M02D12	0.0000
DK: Danmark	DESTR Referencerente	2018M02D13	0.0000
DK: Danmark	DESTR Referencerente	2018M02D14	0.0000
DK: Danmark	DESTR Referencerente	2018M02D15	0.0000
DK: Danmark	DESTR Referencerente	2018M02D16	0.0000
DK: Danmark	DESTR Referencerente	2018M02D19	0.0000
DK: Danmark	DESTR Referencerente	2018M02D20	0.0000
DK: Danmark	DESTR Referencerente	2018M02D21	0.0000
DK: Danmark	DESTR Referencerente	2018M02D22	0.0000
DK: Danmark	DESTR Referencerente	2018M02D23	0.0000
DK: Danmark	DESTR Referencerente	2018M02D26	0.0000
DK: Danmark	DESTR Referencerente	2018M02D27	0.0000
DK: Danmark	DESTR Referencerente	2018M02D28	0.0000
DK: Danmark	DESTR Referencerente	2018M03D01	0.0000
DK: Danmark	DESTR Referencerente	2018M03D02	0.0000
DK: Danmark	DESTR Referencerente	2018M03D05	0.0000
DK: Danmark	DESTR Referencerente	2018M03D06	0.0000
DK: Danmark	DESTR Referencerente	2018M03D07	0.0000
DK: Danmark	DESTR Referencerente	2018M03D08	0.0000
DK: Danmark	DESTR Referencerente	2018M03D09	0.0000
DK: Danmark	DESTR Referencerente	2018M03D12	0.0000
DK: Danmark	DESTR Referencerente	2018M03D13	0.0000
DK: Danmark	DESTR Referencerente	2018M03D14	0.0000
DK: Danmark	DESTR Referencerente	2018M03D15	0.0000
DK: Danmark	DESTR Referencerente	2018M03D16	0.0000
DK: Danmark	DESTR Referencerente	2018M03D19	0.0000
DK: Danmark	DESTR Referencerente	2018M03D20	0.0000
DK: Danmark	DESTR Referencerente	2018M03D21	0.0000
DK: Danmark	DESTR Referencerente	2018M03D22	0.0000
DK: Danmark	DESTR Referencerente	2018M03D23	0.0000
DK: Danmark	DESTR Referencerente	2018M03D26	0.0000
DK: Danmark	DESTR Referencerente	2018M03D27	0.0000
DK: Danmark	DESTR Referencerente	2018M03D28	0.0000
DK: Danmark	DESTR Referencerente	2018M04D03	0.0000
DK: Danmark	DESTR Referencerente	2018M04D04	0.0000
DK: Danmark	DESTR Referencerente	2018M04D05	0.0000
DK: Danmark	DESTR Referencerente	2018M04D06	0.0000
DK: Danmark	DESTR Referencerente	2018M04D09	0.0000
DK: Danmark	DESTR Referencerente	2018M04D10	0.0000
DK: Danmark	DESTR Referencerente	2018M04D11	0.0000
DK: Danmark	DESTR Referencerente	2018M04D12	0.0000
DK: Danmark	DESTR Referencerente	2018M04D13	0.0000
DK: Danmark	DESTR Referencerente	2018M04D16	0.0000
DK: Danmark	DESTR Referencerente	2018M04D17	0.0000
DK: Danmark	DESTR Referencerente	2018M04D18	0.0000
DK: Danmark	DESTR Referencerente	2018M04D19	0.0000
DK: Danmark	DESTR Referencerente	2018M04D20	0.0000
DK: Danmark	DESTR Referencerente	2018M04D23	0.0000
DK: Danmark	DESTR Referencerente	2018M04D24	0.0000
DK: Danmark	DESTR Referencerente	2018M04D25	0.0000
DK: Danmark	DESTR Referencerente	2018M04D26	0.0000
DK: Danmark	DESTR Referencerente	2018M04D30	0.0000
DK: Danmark	DESTR Referencerente	2018M05D01	0.0000
DK: Danmark	DESTR Referencerente	2018M05D02	0.0000
DK: Danmark	DESTR Referencerente	2018M05D03	0.0000
DK: Danmark	DESTR Referencerente	2018M05D04	0.0000
DK: Danmark	DESTR Referencerente	2018M05D07	0.0000
DK: Danmark	DESTR Referencerente	2018M05D08	0.0000
DK: Danmark	DESTR Referencerente	2018M05D09	0.0000
DK: Danmark	DESTR Referencerente	2018M05D14	0.0000
DK: Danmark	DESTR Referencerente	2018M05D15	0.0000
DK: Danmark	DESTR Referencerente	2018M05D16	0.0000
DK: Danmark	DESTR Referencerente	2018M05D17	0.0000
DK: Danmark	DESTR Referencerente	2018M05D18	0.0000
DK: Danmark	DESTR Referencerente	2018M05D22	0.0000
DK: Danmark	DESTR Referencerente	2018M05D23	0.0000
DK: Danmark	DESTR Referencerente	2018M05D24	0.0000
DK: Danmark	DESTR Referencerente	2018M05D25	0.0000
DK: Danmark	DESTR Referencerente	2018M05D28	0.0000
DK: Danmark	DESTR Referencerente	2018M05D29	0.0000
DK: Danmark	DESTR Referencerente	2018M05D30	0.0000
DK: Danmark	DESTR Referencerente	2018M05D31	0.0000
DK: Danmark	DESTR Referencerente	2018M06D01	0.0000
DK: Danmark	DESTR Referencerente	2018M06D04	0.0000
DK: Danmark	DESTR Referencerente	2018M06D06	0.0000
DK: Danmark	DESTR Referencerente	2018M06D07	0.0000
DK: Danmark	DESTR Referencerente	2018M06D08	0.0000
DK: Danmark	DESTR Referencerente	2018M06D11	0.0000
DK: Danmark	DESTR Referencerente	2018M06D12	0.0000
DK: Danmark	DESTR Referencerente	2018M06D13	0.0000
DK: Danmark	DESTR Referencerente	2018M06D14	0.0000
DK: Danmark	DESTR Referencerente	2018M06D15	0.0000
DK: Danmark	DESTR Referencerente	2018M06D18	0.0000
DK: Danmark	DESTR Referencerente	2018M06D19	0.0000
DK: Danmark	DESTR Referencerente	2018M06D20	0.0000
DK: Danmark	DESTR Referencerente	2018M06D21	0.0000
DK: Danmark	DESTR Referencerente	2018M06D22	0.0000
DK: Danmark	DESTR Referencerente	2018M06D25	0.0000
DK: Danmark	DESTR Referencerente	2018M06D26	0.0000
DK: Danmark	DESTR Referencerente	2018M06D27	0.0000
DK: Danmark	DESTR Referencerente	2018M06D28	0.0000
DK: Danmark	DESTR Referencerente	2018M06D29	0.0000
DK: Danmark	DESTR Referencerente	2018M07D02	0.0000
DK: Danmark	DESTR Referencerente	2018M07D03	0.0000
DK: Danmark	DESTR Referencerente	2018M07D04	0.0000
DK: Danmark	DESTR Referencerente	2018M07D05	0.0000
DK: Danmark	DESTR Referencerente	2018M07D06	0.0000
DK: Danmark	DESTR Referencerente	2018M07D09	0.0000
DK: Danmark	DESTR Referencerente	2018M07D10	0.0000
DK: Danmark	DESTR Referencerente	2018M07D11	0.0000
DK: Danmark	DESTR Referencerente	2018M07D12	0.0000
DK: Danmark	DESTR Referencerente	2018M07D13	0.0000
DK: Danmark	DESTR Referencerente	2018M07D16	0.0000
DK: Danmark	DESTR Referencerente	2018M07D17	0.0000
DK: Danmark	DESTR Referencerente	2018M07D18	0.0000
DK: Danmark	DESTR Referencerente	2018M07D19	0.0000
DK: Danmark	DESTR Referencerente	2018M07D20	0.0000
DK: Danmark	DESTR Referencerente	2018M07D23	0.0000
DK: Danmark	DESTR Referencerente	2018M07D24	0.0000
DK: Danmark	DESTR Referencerente	2018M07D25	0.0000
DK: Danmark	DESTR Referencerente	2018M07D26	0.0000
DK: Danmark	DESTR Referencerente	2018M07D27	0.0000
DK: Danmark	DESTR Referencerente	2018M07D30	0.0000
DK: Danmark	DESTR Referencerente	2018M07D31	0.0000
DK: Danmark	DESTR Referencerente	2018M08D01	0.0000
DK: Danmark	DESTR Referencerente	2018M08D02	0.0000
DK: Danmark	DESTR Referencerente	2018M08D03	0.0000
DK: Danmark	DESTR Referencerente	2018M08D06	0.0000
DK: Danmark	DESTR Referencerente	2018M08D07	0.0000
DK: Danmark	DESTR Referencerente	2018M08D08	0.0000
DK: Danmark	DESTR Referencerente	2018M08D09	0.0000
DK: Danmark	DESTR Referencerente	2018M08D10	0.0000
DK: Danmark	DESTR Referencerente	2018M08D13	0.0000
DK: Danmark	DESTR Referencerente	2018M08D14	0.0000
DK: Danmark	DESTR Referencerente	2018M08D15	0.0000
DK: Danmark	DESTR Referencerente	2018M08D16	0.0000
DK: Danmark	DESTR Referencerente	2018M08D17	0.0000
DK: Danmark	DESTR Referencerente	2018M08D20	0.0000
DK: Danmark	DESTR Referencerente	2018M08D21	0.0000
DK: Danmark	DESTR Referencerente	2018M08D22	0.0000
DK: Danmark	DESTR Referencerente	2018M08D23	0.0000
DK: Danmark	DESTR Referencerente	2018M08D24	0.0000
DK: Danmark	DESTR Referencerente	2018M08D27	0.0000
DK: Danmark	DESTR Referencerente	2018M08D28	0.0000
DK: Danmark	DESTR Referencerente	2018M08D29	0.0000
DK: Danmark	DESTR Referencerente	2018M08D30	0.0000
DK: Danmark	DESTR Referencerente	2018M08D31	0.0000
DK: Danmark	DESTR Referencerente	2018M09D03	0.0000
DK: Danmark	DESTR Referencerente	2018M09D04	0.0000
DK: Danmark	DESTR Referencerente	2018M09D05	0.0000
DK: Danmark	DESTR Referencerente	2018M09D06	0.0000
DK: Danmark	DESTR Referencerente	2018M09D07	0.0000
DK: Danmark	DESTR Referencerente	2018M09D10	0.0000
DK: Danmark	DESTR Referencerente	2018M09D11	0.0000
DK: Danmark	DESTR Referencerente	2018M09D12	0.0000
DK: Danmark	DESTR Referencerente	2018M09D13	0.0000
DK: Danmark	DESTR Referencerente	2018M09D14	0.0000
DK: Danmark	DESTR Referencerente	2018M09D17	0.0000
DK: Danmark	DESTR Referencerente	2018M09D18	0.0000
DK: Danmark	DESTR Referencerente	2018M09D19	0.0000
DK: Danmark	DESTR Referencerente	2018M09D20	0.0000
DK: Danmark	DESTR Referencerente	2018M09D21	0.0000
DK: Danmark	DESTR Referencerente	2018M09D24	0.0000
DK: Danmark	DESTR Referencerente	2018M09D25	0.0000
DK: Danmark	DESTR Referencerente	2018M09D26	0.0000
DK: Danmark	DESTR Referencerente	2018M09D27	0.0000
DK: Danmark	DESTR Referencerente	2018M09D28	0.0000
DK: Danmark	DESTR Referencerente	2018M10D01	0.0000
DK: Danmark	DESTR Referencerente	2018M10D02	0.0000
DK: Danmark	DESTR Referencerente	2018M10D03	0.0000
DK: Danmark	DESTR Referencerente	2018M10D04	0.0000
DK: Danmark	DESTR Referencerente	2018M10D05	0.0000
DK: Danmark	DESTR Referencerente	2018M10D08	0.0000
DK: Danmark	DESTR Referencerente	2018M10D09	0.0000
DK: Danmark	DESTR Referencerente	2018M10D10	0.0000
DK: Danmark	DESTR Referencerente	2018M10D11	0.0000
DK: Danmark	DESTR Referencerente	2018M10D12	0.0000
DK: Danmark	DESTR Referencerente	2018M10D15	0.0000
DK: Danmark	DESTR Referencerente	2018M10D16	0.0000
DK: Danmark	DESTR Referencerente	2018M10D17	0.0000
DK: Danmark	DESTR Referencerente	2018M10D18	0.0000
DK: Danmark	DESTR Referencerente	2018M10D19	0.0000
DK: Danmark	DESTR Referencerente	2018M10D22	0.0000
DK: Danmark	DESTR Referencerente	2018M10D23	0.0000
DK: Danmark	DESTR Referencerente	2018M10D24	0.0000
DK: Danmark	DESTR Referencerente	2018M10D25	0.0000
DK: Danmark	DESTR Referencerente	2018M10D26	0.0000
DK: Danmark	DESTR Referencerente	2018M10D29	0.0000
DK: Danmark	DESTR Referencerente	2018M10D30	0.0000
DK: Danmark	DESTR Referencerente	2018M10D31	0.0000
DK: Danmark	DESTR Referencerente	2018M11D01	0.0000
DK: Danmark	DESTR Referencerente	2018M11D02	0.0000
DK: Danmark	DESTR Referencerente	2018M11D05	0.0000
DK: Danmark	DESTR Referencerente	2018M11D06	0.0000
DK: Danmark	DESTR Referencerente	2018M11D07	0.0000
DK: Danmark	DESTR Referencerente	2018M11D08	0.0000
DK: Danmark	DESTR Referencerente	2018M11D09	0.0000
DK: Danmark	DESTR Referencerente	2018M11D12	0.0000
DK: Danmark	DESTR Referencerente	2018M11D13	0.0000
DK: Danmark	DESTR Referencerente	2018M11D14	0.0000
DK: Danmark	DESTR Referencerente	2018M11D15	0.0000
DK: Danmark	DESTR Referencerente	2018M11D16	0.0000
DK: Danmark	DESTR Referencerente	2018M11D19	0.0000
DK: Danmark	DESTR Referencerente	2018M11D20	0.0000
DK: Danmark	DESTR Referencerente	2018M11D21	0.0000
DK: Danmark	DESTR Referencerente	2018M11D22	0.0000
DK: Danmark	DESTR Referencerente	2018M11D23	0.0000
DK: Danmark	DESTR Referencerente	2018M11D26	0.0000
DK: Danmark	DESTR Referencerente	2018M11D27	0.0000
DK: Danmark	DESTR Referencerente	2018M11D28	0.0000
DK: Danmark	DESTR Referencerente	2018M11D29	0.0000
DK: Danmark	DESTR Referencerente	2018M11D30	0.0000
DK: Danmark	DESTR Referencerente	2018M12D03	0.0000
DK: Danmark	DESTR Referencerente	2018M12D04	0.0000
DK: Danmark	DESTR Referencerente	2018M12D05	0.0000
DK: Danmark	DESTR Referencerente	2018M12D06	0.0000
DK: Danmark	DESTR Referencerente	2018M12D07	0.0000
DK: Danmark	DESTR Referencerente	2018M12D10	0.0000
DK: Danmark	DESTR Referencerente	2018M12D11	0.0000
DK: Danmark	DESTR Referencerente	2018M12D12	0.0000
DK: Danmark	DESTR Referencerente	2018M12D13	0.0000
DK: Danmark	DESTR Referencerente	2018M12D14	0.0000
DK: Danmark	DESTR Referencerente	2018M12D17	0.0000
DK: Danmark	DESTR Referencerente	2018M12D18	0.0000
DK: Danmark	DESTR Referencerente	2018M12D19	0.0000
DK: Danmark	DESTR Referencerente	2018M12D20	0.0000
DK: Danmark	DESTR Referencerente	2018M12D21	0.0000
DK: Danmark	DESTR Referencerente	2018M12D27	0.0000
DK: Danmark	DESTR Referencerente	2018M12D28	0.0000
DK: Danmark	DESTR Referencerente	2019M01D02	0.0000
DK: Danmark	DESTR Referencerente	2019M01D03	0.0000
DK: Danmark	DESTR Referencerente	2019M01D04	0.0000
DK: Danmark	DESTR Referencerente	2019M01D07	0.0000
DK: Danmark	DESTR Referencerente	2019M01D08	0.0000
DK: Danmark	DESTR Referencerente	2019M01D09	0.0000
DK: Danmark	DESTR Referencerente	2019M01D10	0.0000
DK: Danmark	DESTR Referencerente	2019M01D11	0.0000
DK: Danmark	DESTR Referencerente	2019M01D14	0.0000
DK: Danmark	DESTR Referencerente	2019M01D15	0.0000
DK: Danmark	DESTR Referencerente	2019M01D16	0.0000
DK: Danmark	DESTR Referencerente	2019M01D17	0.0000
DK: Danmark	DESTR Referencerente	2019M01D18	0.0000
DK: Danmark	DESTR Referencerente	2019M01D21	0.0000
DK: Danmark	DESTR Referencerente	2019M01D22	0.0000
DK: Danmark	DESTR Referencerente	2019M01D23	0.0000
DK: Danmark	DESTR Referencerente	2019M01D24	0.0000
DK: Danmark	DESTR Referencerente	2019M01D25	0.0000
DK: Danmark	DESTR Referencerente	2019M01D28	0.0000
DK: Danmark	DESTR Referencerente	2019M01D29	0.0000
DK: Danmark	DESTR Referencerente	2019M01D30	0.0000
DK: Danmark	DESTR Referencerente	2019M01D31	0.0000
DK: Danmark	DESTR Referencerente	2019M02D01	0.0000
DK: Danmark	DESTR Referencerente	2019M02D04	0.0000
DK: Danmark	DESTR Referencerente	2019M02D05	0.0000
DK: Danmark	DESTR Referencerente	2019M02D06	0.0000
DK: Danmark	DESTR Referencerente	2019M02D07	0.0000
DK: Danmark	DESTR Referencerente	2019M02D08	0.0000
DK: Danmark	DESTR Referencerente	2019M02D11	0.0000
DK: Danmark	DESTR Referencerente	2019M02D12	0.0000
DK: Danmark	DESTR Referencerente	2019M02D13	0.0000
DK: Danmark	DESTR Referencerente	2019M02D14	0.0000
DK: Danmark	DESTR Referencerente	2019M02D15	0.0000
DK: Danmark	DESTR Referencerente	2019M02D18	0.0000
DK: Danmark	DESTR Referencerente	2019M02D19	0.0000
DK: Danmark	DESTR Referencerente	2019M02D20	0.0000
DK: Danmark	DESTR Referencerente	2019M02D21	0.0000
DK: Danmark	DESTR Referencerente	2019M02D22	0.0000
DK: Danmark	DESTR Referencerente	2019M02D25	0.0000
DK: Danmark	DESTR Referencerente	2019M02D26	0.0000
DK: Danmark	DESTR Referencerente	2019M02D27	0.0000
DK: Danmark	DESTR Referencerente	2019M02D28	0.0000
DK: Danmark	DESTR Referencerente	2019M03D01	0.0000
DK: Danmark	DESTR Referencerente	2019M03D04	0.0000
DK: Danmark	DESTR Referencerente	2019M03D05	0.0000
DK: Danmark	DESTR Referencerente	2019M03D06	0.0000
DK: Danmark	DESTR Referencerente	2019M03D07	0.0000
DK: Danmark	DESTR Referencerente	2019M03D08	0.0000
DK: Danmark	DESTR Referencerente	2019M03D11	0.0000
DK: Danmark	DESTR Referencerente	2019M03D12	0.0000
DK: Danmark	DESTR Referencerente	2019M03D13	0.0000
DK: Danmark	DESTR Referencerente	2019M03D14	0.0000
DK: Danmark	DESTR Referencerente	2019M03D15	0.0000
DK: Danmark	DESTR Referencerente	2019M03D18	0.0000
DK: Danmark	DESTR Referencerente	2019M03D19	0.0000
DK: Danmark	DESTR Referencerente	2019M03D20	0.0000
DK: Danmark	DESTR Referencerente	2019M03D21	0.0000
DK: Danmark	DESTR Referencerente	2019M03D22	0.0000
DK: Danmark	DESTR Referencerente	2019M03D25	0.0000
DK: Danmark	DESTR Referencerente	2019M03D26	0.0000
DK: Danmark	DESTR Referencerente	2019M03D27	0.0000
DK: Danmark	DESTR Referencerente	2019M03D28	0.0000
DK: Danmark	DESTR Referencerente	2019M03D29	0.0000
DK: Danmark	DESTR Referencerente	2019M04D01	0.0000
DK: Danmark	DESTR Referencerente	2019M04D02	0.0000
DK: Danmark	DESTR Referencerente	2019M04D03	0.0000
DK: Danmark	DESTR Referencerente	2019M04D04	0.0000
DK: Danmark	DESTR Referencerente	2019M04D05	0.0000
DK: Danmark	DESTR Referencerente	2019M04D08	0.0000
DK: Danmark	DESTR Referencerente	2019M04D09	0.0000
DK: Danmark	DESTR Referencerente	2019M04D10	0.0000
DK: Danmark	DESTR Referencerente	2019M04D11	0.0000
DK: Danmark	DESTR Referencerente	2019M04D12	0.0000
DK: Danmark	DESTR Referencerente	2019M04D15	0.0000
DK: Danmark	DESTR Referencerente	2019M04D16	0.0000
DK: Danmark	DESTR Referencerente	2019M04D17	0.0000
DK: Danmark	DESTR Referencerente	2019M04D23	0.0000
DK: Danmark	DESTR Referencerente	2019M04D24	0.0000
DK: Danmark	DESTR Referencerente	2019M04D25	0.0000
DK: Danmark	DESTR Referencerente	2019M04D26	0.0000
DK: Danmark	DESTR Referencerente	2019M04D29	0.0000
DK: Danmark	DESTR Referencerente	2019M04D30	0.0000
DK: Danmark	DESTR Referencerente	2019M05D01	0.0000
DK: Danmark	DESTR Referencerente	2019M05D02	0.0000
DK: Danmark	DESTR Referencerente	2019M05D03	0.0000
DK: Danmark	DESTR Referencerente	2019M05D06	0.0000
DK: Danmark	DESTR Referencerente	2019M05D07	0.0000
DK: Danmark	DESTR Referencerente	2019M05D08	0.0000
DK: Danmark	DESTR Referencerente	2019M05D09	0.0000
DK: Danmark	DESTR Referencerente	2019M05D10	0.0000
DK: Danmark	DESTR Referencerente	2019M05D13	0.0000
DK: Danmark	DESTR Referencerente	2019M05D14	0.0000
DK: Danmark	DESTR Referencerente	2019M05D15	0.0000
DK: Danmark	DESTR Referencerente	2019M05D16	0.0000
DK: Danmark	DESTR Referencerente	2019M05D20	0.0000
DK: Danmark	DESTR Referencerente	2019M05D21	0.0000
DK: Danmark	DESTR Referencerente	2019M05D22	0.0000
DK: Danmark	DESTR Referencerente	2019M05D23	0.0000
DK: Danmark	DESTR Referencerente	2019M05D24	0.0000
DK: Danmark	DESTR Referencerente	2019M05D27	0.0000
DK: Danmark	DESTR Referencerente	2019M05D28	0.0000
DK: Danmark	DESTR Referencerente	2019M05D29	0.0000
DK: Danmark	DESTR Referencerente	2019M06D03	0.0000
DK: Danmark	DESTR Referencerente	2019M06D04	0.0000
DK: Danmark	DESTR Referencerente	2019M06D06	0.0000
DK: Danmark	DESTR Referencerente	2019M06D07	0.0000
DK: Danmark	DESTR Referencerente	2019M06D11	0.0000
DK: Danmark	DESTR Referencerente	2019M06D12	0.0000
DK: Danmark	DESTR Referencerente	2019M06D13	0.0000
DK: Danmark	DESTR Referencerente	2019M06D14	0.0000
DK: Danmark	DESTR Referencerente	2019M06D17	0.0000
DK: Danmark	DESTR Referencerente	2019M06D18	0.0000
DK: Danmark	DESTR Referencerente	2019M06D19	0.0000
DK: Danmark	DESTR Referencerente	2019M06D20	0.0000
DK: Danmark	DESTR Referencerente	2019M06D21	0.0000
DK: Danmark	DESTR Referencerente	2019M06D24	0.0000
DK: Danmark	DESTR Referencerente	2019M06D25	0.0000
DK: Danmark	DESTR Referencerente	2019M06D26	0.0000
DK: Danmark	DESTR Referencerente	2019M06D27	0.0000
DK: Danmark	DESTR Referencerente	2019M06D28	0.0000
DK: Danmark	DESTR Referencerente	2019M07D01	0.0000
DK: Danmark	DESTR Referencerente	2019M07D02	0.0000
DK: Danmark	DESTR Referencerente	2019M07D03	0.0000
DK: Danmark	DESTR Referencerente	2019M07D04	0.0000
DK: Danmark	DESTR Referencerente	2019M07D05	0.0000
DK: Danmark	DESTR Referencerente	2019M07D08	0.0000
DK: Danmark	DESTR Referencerente	2019M07D09	0.0000
DK: Danmark	DESTR Referencerente	2019M07D10	0.0000
DK: Danmark	DESTR Referencerente	2019M07D11	0.0000
DK: Danmark	DESTR Referencerente	2019M07D12	0.0000
DK: Danmark	DESTR Referencerente	2019M07D15	0.0000
DK: Danmark	DESTR Referencerente	2019M07D16	0.0000
DK: Danmark	DESTR Referencerente	2019M07D17	0.0000
DK: Danmark	DESTR Referencerente	2019M07D18	0.0000
DK: Danmark	DESTR Referencerente	2019M07D19	0.0000
DK: Danmark	DESTR Referencerente	2019M07D22	0.0000
DK: Danmark	DESTR Referencerente	2019M07D23	0.0000
DK: Danmark	DESTR Referencerente	2019M07D24	0.0000
DK: Danmark	DESTR Referencerente	2019M07D25	0.0000
DK: Danmark	DESTR Referencerente	2019M07D26	0.0000
DK: Danmark	DESTR Referencerente	2019M07D29	0.0000
DK: Danmark	DESTR Referencerente	2019M07D30	0.0000
DK: Danmark	DESTR Referencerente	2019M07D31	0.0000
DK: Danmark	DESTR Referencerente	2019M08D01	0.0000
DK: Danmark	DESTR Referencerente	2019M08D02	0.0000
DK: Danmark	DESTR Referencerente	2019M08D05	0.0000
DK: Danmark	DESTR Referencerente	2019M08D06	0.0000
DK: Danmark	DESTR Referencerente	2019M08D07	0.0000
DK: Danmark	DESTR Referencerente	2019M08D08	0.0000
DK: Danmark	DESTR Referencerente	2019M08D09	0.0000
DK: Danmark	DESTR Referencerente	2019M08D12	0.0000
DK: Danmark	DESTR Referencerente	2019M08D13	0.0000
DK: Danmark	DESTR Referencerente	2019M08D14	0.0000
DK: Danmark	DESTR Referencerente	2019M08D15	0.0000
DK: Danmark	DESTR Referencerente	2019M08D16	0.0000
DK: Danmark	DESTR Referencerente	2019M08D19	0.0000
DK: Danmark	DESTR Referencerente	2019M08D20	0.0000
DK: Danmark	DESTR Referencerente	2019M08D21	0.0000
DK: Danmark	DESTR Referencerente	2019M08D22	0.0000
DK: Danmark	DESTR Referencerente	2019M08D23	0.0000
DK: Danmark	DESTR Referencerente	2019M08D26	0.0000
DK: Danmark	DESTR Referencerente	2019M08D27	0.0000
DK: Danmark	DESTR Referencerente	2019M08D28	0.0000
DK: Danmark	DESTR Referencerente	2019M08D29	0.0000
DK: Danmark	DESTR Referencerente	2019M08D30	0.0000
DK: Danmark	DESTR Referencerente	2019M09D02	0.0000
DK: Danmark	DESTR Referencerente	2019M09D03	0.0000
DK: Danmark	DESTR Referencerente	2019M09D04	0.0000
DK: Danmark	DESTR Referencerente	2019M09D05	0.0000
DK: Danmark	DESTR Referencerente	2019M09D06	0.0000
DK: Danmark	DESTR Referencerente	2019M09D09	0.0000
